Img; Root; X; Y; theta; Diam; bLength; aLength; BirthTime; rootOrder; insertA; parentRoot; pathRoot
12_05_2014_R001_aligned.xml; lat_98; 12.744769; 19.598925; 5.5689015; 0.040584903; 1.6974328; 0.59078157; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 12.804976; 19.651125; 5.5814447; 0.043255847; 1.7771182; 0.51109606; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 12.854216; 19.692745; 5.864554; 0.036306947; 1.8415909; 0.44662347; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 12.914641; 19.71963; 6.1834035; 0.031734437; 1.9077281; 0.38048625; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 13.001806; 19.728355; 6.274437; 0.033510394; 1.9953291; 0.2928852; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 13.067548; 19.728931; 6.2768; 0.031753283; 2.0610726; 0.2271416; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 13.135589; 19.729366; 0.006757021; 0.032265756; 2.1291156; 0.15909882; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 13.199869; 19.728931; 6.228951; 0.03527522; 2.1933973; 0.09481699; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 13.252542; 19.73179; 0.09213931; 0.035971187; 2.246147; 0.042067416; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_98; 13.294431; 19.72792; 0.0; 0.035971187; 2.2882142; 0.0; 0.0;1; 37.91397; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.131903; 19.443348; 5.7849627; 0.040579155; 0.0; 0.55935884; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.176056; 19.467365; 4.7901626; 0.040579155; 0.050263584; 0.50909525; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.181924; 19.542662; 4.853566; 0.040579155; 0.12578788; 0.43357095; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.1918745; 19.61268; 4.8449407; 0.040579155; 0.19650961; 0.3628492; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.198931; 19.665598; 5.1109114; 0.040579155; 0.24989457; 0.30946425; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.227153; 19.732624; 4.4598346; 0.040579155; 0.32262155; 0.23673727; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.198931; 19.841986; 4.2130423; 0.040579155; 0.43556556; 0.12379326; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.177764; 19.88079; 4.4889126; 0.040579155; 0.4797685; 0.07959032; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_97; 11.160125; 19.958403; 0.0; 0.040579155; 0.55935884; 0.0; 0.0;1; 37.71592; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.978444; 19.965458; 3.3779802; 0.04754657; 0.0; 3.958688; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.930906; 19.97691; 3.5277667; 0.04754657; 0.048897844; 3.90979; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.837371; 20.01494; 3.7571676; 0.03994125; 0.14986886; 3.808819; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.801505; 20.040306; 3.7461815; 0.03994125; 0.19379856; 3.7648895; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.735717; 20.085758; 3.6453097; 0.04233069; 0.2737615; 3.6849265; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.689738; 20.1111; 3.405974; 0.047615755; 0.32626042; 3.6324277; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.559987; 20.146225; 3.4255824; 0.044953194; 0.46068278; 3.4980052; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.473646; 20.171427; 3.425589; 0.040559147; 0.55062556; 3.4080627; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.395777; 20.194155; 3.5448935; 0.03702714; 0.63174444; 3.3269436; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.328436; 20.222889; 3.5264251; 0.044098318; 0.70495975; 3.2537284; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.242429; 20.257725; 3.4946833; 0.041525904; 0.79775333; 3.1609347; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.1643305; 20.286507; 3.4634748; 0.042313784; 0.88098675; 3.0777013; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.083916; 20.313324; 3.3839335; 0.038813308; 0.96575487; 2.992933; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 10.004422; 20.332973; 3.4266078; 0.041356526; 1.0476415; 2.9110467; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.925165; 20.356195; 3.3727136; 0.040586185; 1.1302304; 2.8284578; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.845723; 20.374891; 3.5741367; 0.038797345; 1.2118427; 2.7468455; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.797572; 20.397121; 3.6231856; 0.044903677; 1.2648774; 2.6938105; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.717845; 20.43879; 3.7072468; 0.042336967; 1.3548368; 2.6038513; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.653934; 20.479364; 3.7778728; 0.044079456; 1.4305402; 2.528148; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.586913; 20.528877; 3.9150763; 0.039831858; 1.5138662; 2.4448218; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.540978; 20.57373; 3.965051; 0.04408084; 1.578068; 2.38062; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.480994; 20.638464; 3.9938767; 0.04583975; 1.6663207; 2.2923675; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.420575; 20.70756; 4.0243254; 0.04233088; 1.7581061; 2.2005818; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.369647; 20.769508; 4.0089765; 0.03629273; 1.8383023; 2.120386; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.319487; 20.828651; 3.9732249; 0.041122966; 1.9158514; 2.0428367; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.267236; 20.885971; 3.9073482; 0.0396834; 1.9934117; 1.9652765; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.209547; 20.941437; 3.9073465; 0.044087816; 2.0734398; 1.8852484; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.145985; 21.002548; 3.8042877; 0.044096366; 2.1616151; 1.7970731; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.086793; 21.048744; 3.7413743; 0.03993368; 2.2366996; 1.7219886; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 9.027801; 21.089085; 3.6085887; 0.043113515; 2.3081663; 1.6505218; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.980862; 21.112751; 3.504612; 0.0381528; 2.3607335; 1.5979545; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.917847; 21.136686; 3.388836; 0.040558904; 2.4281418; 1.5305463; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.843965; 21.155336; 3.4118366; 0.038138777; 2.5043406; 1.4543475; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.770653; 21.175644; 3.5888405; 0.040576037; 2.5804133; 1.3782748; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.704792; 21.207235; 3.8163335; 0.040576037; 2.6534595; 1.3052285; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.616597; 21.277792; 4.0625186; 0.040576037; 2.7664037; 1.1922845; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.549569; 21.365986; 4.59528; 0.040576037; 2.8771782; 1.08151; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.535459; 21.48593; 4.712389; 0.040576037; 2.9979498; 0.9607383; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.535459; 21.743458; 4.831818; 0.040576037; 3.2554777; 0.70321053; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.556625; 21.919847; 5.1365833; 0.040576037; 3.433132; 0.5255562; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.606014; 22.029207; 5.1531396; 0.040576037; 3.5531282; 0.40555987; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.694208; 22.21618; 5.0341396; 0.040576037; 3.7598574; 0.19883066; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.729486; 22.322014; 4.9573674; 0.040576037; 3.8714156; 0.08727245; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_96; 8.750652; 22.406681; 0.0; 0.040576037; 3.958688; 0.0; 0.0;1; 37.29797; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.170709; 20.281195; 5.900574; 0.046892475; 0.0; 2.2021978; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.227952; 20.304232; 5.5961685; 0.046892475; 0.06170544; 2.1404922; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.294403; 20.358744; 5.5196033; 0.046987753; 0.14765443; 2.0545435; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.3651085; 20.42643; 5.8647428; 0.0476173; 0.24553508; 1.9566627; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.423752; 20.452509; 6.129128; 0.042330787; 0.3097166; 1.8924811; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.543974; 20.471178; 6.088571; 0.043416053; 0.4313793; 1.7708185; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.629293; 20.487995; 6.2529383; 0.040557183; 0.51834047; 1.6838573; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.693742; 20.489944; 6.2421103; 0.04055118; 0.5828182; 1.6193796; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.774845; 20.493279; 6.155685; 0.045856964; 0.66399026; 1.5382075; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.865948; 20.504957; 6.170942; 0.045856964; 0.7558379; 1.4463599; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 11.960543; 20.51562; 6.263602; 0.0381121; 0.8510323; 1.3511654; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.036174; 20.517101; 6.067274; 0.03704649; 0.92667794; 1.2755198; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.087592; 20.528378; 5.6513753; 0.03704649; 0.9793182; 1.2228795; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.18698; 20.60112; 5.7533655; 0.03650508; 1.1024822; 1.0997156; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.223824; 20.622698; 6.0981107; 0.038801216; 1.1451796; 1.0570182; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.295783; 20.63617; 6.235539; 0.035266005; 1.2183894; 0.98380846; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.339891; 20.638273; 0.047463283; 0.031754375; 1.2625479; 0.93965; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.401722; 20.635336; 0.007827763; 0.03528876; 1.3244475; 0.8777502; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.445322; 20.634995; 5.874127; 0.040549938; 1.3680491; 0.8341487; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.495201; 20.656618; 5.683853; 0.03457275; 1.4224133; 0.77978444; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.536845; 20.685068; 5.5528474; 0.037889294; 1.4728477; 0.7293501; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.587455; 20.73039; 5.582303; 0.037889294; 1.5407844; 0.66141343; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.642312; 20.776678; 5.5674624; 0.036080677; 1.6125612; 0.58963656; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.700225; 20.827036; 5.5607376; 0.037687916; 1.6893058; 0.512892; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.753698; 20.874168; 5.54835; 0.034340292; 1.7605863; 0.4416115; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.80448; 20.920055; 5.657903; 0.03879023; 1.8290293; 0.37316844; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.858596; 20.959124; 5.62683; 0.036246516; 1.895774; 0.3064238; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.902878; 20.993233; 6.039007; 0.033513915; 1.9516705; 0.25052735; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 12.973239; 21.010763; 0.009102254; 0.033520937; 2.0241823; 0.1780154; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 13.06483; 21.00993; 5.9659624; 0.032280795; 2.1157775; 0.086420216; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 13.10981; 21.024698; 5.7729783; 0.03529022; 2.1631196; 0.03907815; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_95; 13.143911; 21.043781; 0.0; 0.03529022; 2.2021978; 0.0; 0.0;1; 36.906376; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 11.006666; 20.52814; 3.4425128; 0.044084374; 0.0; 3.9175243; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.955514; 20.544014; 3.4078445; 0.044084374; 0.05355952; 3.8639648; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.8973055; 20.559889; 3.6160762; 0.044084374; 0.11389381; 3.8036304; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.816802; 20.601236; 3.5254123; 0.04585775; 0.20439483; 3.7131295; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.73176; 20.63558; 3.4165764; 0.04408747; 0.29611012; 3.6214142; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.686781; 20.648272; 3.2518888; 0.045038164; 0.34284514; 3.5746794; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.635499; 20.65395; 3.1264677; 0.041659765; 0.3944406; 3.5230837; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.550991; 20.652672; 3.2857165; 0.044108193; 0.4789585; 3.438566; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.479432; 20.663057; 3.285724; 0.049392015; 0.55126625; 3.3662581; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.381673; 20.677246; 3.2657168; 0.044100016; 0.6500503; 3.2674742; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.2941265; 20.688168; 3.2057872; 0.04410721; 0.73827493; 3.1792495; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.2059145; 20.69384; 3.2067883; 0.044114903; 0.8266695; 3.090855; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 10.073997; 20.702452; 3.5423605; 0.045874577; 0.95886827; 2.958656; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.991658; 20.737339; 3.7455046; 0.045846347; 1.0482928; 2.8692317; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.945631; 20.769093; 3.7050521; 0.043557476; 1.1042097; 2.8133147; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.871882; 20.815685; 3.7050471; 0.04410489; 1.1914443; 2.7260802; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.797309; 20.862799; 3.6234658; 0.044080444; 1.2796534; 2.6378708; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.723782; 20.901253; 3.5516307; 0.04158051; 1.362629; 2.5548952; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.656223; 20.930618; 3.4028053; 0.044113807; 1.4362937; 2.4812305; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.569986; 20.953672; 3.540508; 0.042353757; 1.5255587; 2.3919656; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.521006; 20.974318; 3.6119032; 0.04330988; 1.5787138; 2.3388107; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.457773; 21.006462; 3.7703686; 0.0380627; 1.6496474; 2.267877; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.41744; 21.035793; 3.867206; 0.03879549; 1.6995178; 2.2180066; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.375007; 21.073435; 4.0567555; 0.037888475; 1.7562408; 2.1612837; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.346718; 21.110214; 4.2218947; 0.044107098; 1.8026413; 2.1148832; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.297214; 21.202915; 4.433117; 0.045868896; 1.9077321; 2.0097923; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.277628; 21.271214; 4.4331217; 0.047631174; 1.9787823; 1.9387422; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.2513685; 21.362785; 4.470771; 0.044089645; 2.0740454; 1.8434789; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.241017; 21.40479; 4.4706607; 0.044089645; 2.1173081; 1.8002163; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.219909; 21.490406; 4.582776; 0.044089645; 2.2054858; 1.7120385; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.211768; 21.552862; 4.6654253; 0.044089645; 2.2684705; 1.6490539; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.208999; 21.611797; 4.840953; 0.044089645; 2.3274708; 1.5900537; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.216157; 21.667173; 4.916838; 0.044089645; 2.383308; 1.5342164; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.233554; 21.751072; 4.896751; 0.044089645; 2.468991; 1.4485334; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.249723; 21.837782; 4.8966727; 0.044089645; 2.5571952; 1.3603292; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.265882; 21.924469; 4.836664; 0.044089645; 2.6453755; 1.2721488; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.2768345; 22.012148; 4.8549986; 0.044089645; 2.7337365; 1.183788; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.289464; 22.100107; 4.688474; 0.044089645; 2.8225987; 1.0949256; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.287464; 22.183718; 4.363328; 0.044089645; 2.9062316; 1.0112927; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.259512; 22.260515; 4.153365; 0.044089645; 2.9879584; 0.92956597; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.203383; 22.350235; 4.0688915; 0.044089645; 3.0937893; 0.823735; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.146939; 22.425495; 3.7726681; 0.044089645; 3.187864; 0.72966045; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 9.024644; 22.514864; 3.855688; 0.044089645; 3.3393338; 0.57819057; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 8.954088; 22.576014; 3.9269907; 0.044089645; 3.4327; 0.48482442; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 8.89294; 22.637163; 3.823902; 0.033516232; 3.5191772; 0.39834714; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
12_05_2014_R001_aligned.xml; lat_94; 8.81768; 22.698309; 3.8744063; 0.033516232; 3.6161456; 0.30137867; 0.0;1; 36.719875; BMEC1_R001_A1; BMEC1_R001_A1
